source,user,timestamp,information
Github,Dan Jutan,2021-07-06T15:26:17Z,captioned component
Github,Dan Jutan,2021-07-05T19:37:55Z,small left margin on footnote refs
Github,Dan Jutan,2021-07-05T19:34:26Z,section title
Github,Dan Jutan,2021-07-05T19:00:02Z,footnote refs
Github,Dan Jutan,2021-07-03T00:45:13Z,subgrid beginnings
Github,Dan Jutan,2021-07-02T20:24:27Z,DocRenderer count height on mounted
Github,Dan Jutan,2021-07-02T18:02:16Z,104px columns
Github,Dan Jutan,2021-07-02T17:26:40Z,chapter state
Github,Dan Jutan,2021-07-01T23:04:13Z,"instead of using a mixin, components within ChapterLayout scope can access theme variables"
Github,Dan Jutan,2021-07-01T21:18:15Z,hover text
Github,Dan Jutan,2021-06-30T23:45:29Z,mixins folder
Github,Dan Jutan,2021-06-30T23:35:32Z,copy over Visualization mixin and MapScroller
Github,Dan Jutan,2021-06-30T23:28:33Z,fix peabody pullquote
Github,Dan Jutan,2021-06-30T16:10:59Z,system to easily add chapter slots
Github,Dan Jutan,2021-06-29T19:58:02Z,slots file
Github,Dan Jutan,2021-06-29T18:19:59Z,font setup
Github,Dan Jutan,2021-06-28T18:28:32Z,pullquote
Github,Dan Jutan,2021-06-25T20:53:00Z,14 columns
Github,Dan Jutan,2021-06-25T18:01:28Z,leaderfollowpair props instead of slots
Github,Dan Jutan,2021-06-25T17:47:27Z,leaderfollowpair slots implementation
Github,Dan Jutan,2021-06-25T16:21:47Z,pair aligned groups into renderGroups
Github,Dan Jutan,2021-06-25T15:47:33Z,parse out dashes'
Github,Dan Jutan,2021-06-25T03:28:44Z,bring in (broken) penguin demo
Github,Dan Jutan,2021-06-25T02:59:45Z,chapter and alignment divisions
Github,Dan Jutan,2021-06-23T21:24:35Z,delete package-lock
Github,Dan Jutan,2021-06-23T20:49:35Z,docs components setup
Github,Dan Jutan,2021-06-17T17:52:55Z,basic render setup
Github,Dan Jutan,2021-06-16T16:26:13Z,chapter layout
Github,Dan Jutan,2021-06-16T16:05:06Z,livedoc api endpoint
Github,Dan Jutan,2021-06-09T13:04:07Z,use es6 import/exports
Github,Dan Jutan,2021-06-09T13:00:53Z,api route
Github,Dan Jutan,2021-06-09T12:39:47Z,setup again with yarn
Github,Jay Varner,2023-10-05T16:56:36Z,Small fix for Playfair scrollytell
Github,Jay Varner,2023-10-04T17:08:34Z,Rework home page timeline images to use central data.
Github,Jay Varner,2023-10-04T17:07:24Z,More type rename
Github,Jay Varner,2023-10-04T17:06:03Z,Rename type for figures
Github,Jay Varner,2023-10-04T17:04:53Z,Fix conflicting keys
Github,Jay Varner,2023-10-04T17:01:00Z,Fix image file names
Github,Lauren Klein,2023-10-03T15:47:00Z,Adding first round of final images for Shanawdithit chapter
Github,Jay Varner,2023-10-02T15:26:42Z,Update student chart copy
Github,Jay Varner,2023-10-02T14:48:08Z,Use and underline response selections
Github,Jay Varner,2023-09-15T12:03:40Z,Center original chart
Github,Jay Varner,2023-09-14T17:03:17Z,Rework Du Bois Student Charts
Github,Jay Varner,2023-09-08T16:17:11Z,Fix edge cases
Github,Jay Varner,2023-09-08T14:40:21Z,Fixes for Firefox
Github,Jay Varner,2023-09-08T13:08:37Z,Changes to chart 3
Github,Jay Varner,2023-09-08T13:07:19Z,Markup for reading mode
Github,Jay Varner,2023-09-01T13:40:47Z,Add missing metadata
Github,Jay Varner,2023-08-31T21:43:15Z,Remove debugging messages
Github,Jay Varner,2023-08-31T21:38:47Z,Safari...
Github,Jay Varner,2023-08-31T21:28:56Z,more
Github,Jay Varner,2023-08-31T21:21:54Z,Safari....
Github,Jay Varner,2023-08-31T21:18:46Z,Safari debugging
Github,Jay Varner,2023-08-31T21:14:43Z,Safari
Github,Jay Varner,2023-08-31T21:05:44Z,Debugging Safari
Github,Jay Varner,2023-08-31T20:56:48Z,Blind attempt to resolve Safari IntersectionObserver error
Github,Jay Varner,2023-08-31T19:05:27Z,Add red
Github,Jay Varner,2023-08-31T18:46:17Z,Fix opacity
Github,Jay Varner,2023-08-31T18:43:38Z,Update image for real
Github,Jay Varner,2023-08-31T18:39:13Z,Update all voyage image
Github,Jay Varner,2023-08-31T18:09:36Z,Fix meta hostname
Github,Jay Varner,2023-08-31T18:06:35Z,New colors
Github,Jay Varner,2023-08-31T17:13:14Z,Fix width
Github,Jay Varner,2023-08-31T17:13:03Z,Update doc viewer and small chart changes
Github,Jay Varner,2023-08-31T17:12:20Z,Update remix
Github,Jay Varner,2023-08-31T02:40:50Z,Fix centering
Github,Jay Varner,2023-08-30T19:00:25Z,Make student charts smaller
Github,Jay Varner,2023-08-30T12:38:59Z,Muted colors
Github,Jay Varner,2023-08-29T16:15:18Z,Attempts to improve mobile
Github,Jay Varner,2023-08-29T15:00:00Z,Adjust widths
Github,Jay Varner,2023-08-29T13:53:32Z,Rework voyage visualizations
Github,Jay Varner,2023-08-28T15:52:40Z,More voyage visualizations
Github,Jay Varner,2023-08-21T21:07:23Z,Initial work on Du Bois Student Chart 3
Github,Jay Varner,2023-08-15T14:15:07Z,Fixes to pull quote and footnote override
Github,Jay Varner,2023-08-14T15:50:54Z,Yet more house cleaning
Github,Jay Varner,2023-08-10T18:07:01Z,A whole bunch of clean up
Github,Jay Varner,2023-08-08T23:42:20Z,Finish clean up of Brooks code
Github,Jay Varner,2023-08-08T21:20:26Z,Add type interface
Github,Jay Varner,2023-08-08T21:18:18Z,Add type for voyage
Github,Jay Varner,2023-08-08T18:52:34Z,Code clean up
Github,Jay Varner,2023-08-07T18:44:45Z,Fixes to Clarkson scrollytell layout
Github,Jay Varner,2023-08-07T15:36:32Z,Fix spacing on section titles
Github,Jay Varner,2023-08-07T15:36:05Z,Interaction improvements
Github,Jay Varner,2023-08-07T15:34:19Z,Add focus to toggle
Github,Jay Varner,2023-08-07T15:33:45Z,Layout improvements
Github,Jay Varner,2023-08-04T17:47:02Z,Add keyboard access to voyage year range slider
Github,Jay Varner,2023-08-03T19:24:07Z,Adjustable year ranges for viewable voyages
Github,Jay Varner,2023-08-01T18:30:01Z,Initial work on final Brooks visualization
Github,Jay Varner,2023-07-27T17:54:33Z,Rework of Clarkson scrollytell
Github,Jay Varner,2023-07-25T20:01:09Z,Clarkson scrollytell
Github,Jay Varner,2023-07-25T19:55:31Z,Remove console statement
Github,Jay Varner,2023-07-24T13:41:04Z,Redraw based on window resize.
Github,Jay Varner,2023-07-24T13:39:12Z,Add margin to top of footer
Github,Jay Varner,2023-07-21T14:50:04Z,Small fix for section titles.
Github,Jay Varner,2023-07-21T14:47:06Z,(Mobile) layout fixes for Du Bois
Github,Jay Varner,2023-07-19T17:57:08Z,Du Bois layout adjustments
Github,Jay Varner,2023-07-19T15:08:02Z,Du Bois slideshow
Github,Jay Varner,2023-07-19T15:06:47Z,Update figure data
Github,Jay Varner,2023-07-14T16:53:21Z,Mobile Peabody Quiz
Github,Jay Varner,2023-07-06T15:30:58Z,More responsive fixes for the slideshow
Github,Jay Varner,2023-07-05T16:25:01Z,Use existing figures for slideshow
Github,Jay Varner,2023-07-05T16:07:01Z,Update figure json files
Github,Jay Varner,2023-07-05T14:34:54Z,Responsive improvements for slideshow
Github,Tanvi Sharma,2023-06-23T17:01:01Z,"adding slideshow to duboisincomplete, waiting for margy to update spreadsheet"
Github,Tanvi Sharma,2023-06-23T16:10:39Z,Update peabody.tsx
Github,Tanvi Sharma,2023-06-23T16:09:43Z,Update peabody.tsxFix Drop cap on Peabody
Github,Jay Varner,2023-06-23T16:03:00Z,Make Du Bois figures file readable
Github,Jay Varner,2023-06-23T15:47:05Z,Clean up empty Shanawdithit
Github,Lauren Klein,2023-06-14T19:16:18Z,Tweaks to credits page
Github,Jay Varner,2023-06-09T17:40:42Z,Brooks mobile improvements
Github,Jay Varner,2023-06-09T17:40:42Z,Peabody mobile improvements
Github,Jay Varner,2023-06-09T17:40:41Z,Updates to figure component and usage
Github,Jay Varner,2023-06-09T17:40:41Z,Individual files for chapter images
Github,Jay Varner,2023-06-09T17:40:41Z,Mobile improvements
Github,Jay Varner,2023-06-09T17:40:41Z,jpeg and webp versions of all images. Remove none Du Bois png files.
Github,Tanvi Sharma,2023-06-08T15:17:05Z,Update favicon.ico
Github,Jay Varner,2023-06-06T19:50:13Z,Hide timeline on mobile
Github,Jay Varner,2023-06-06T17:55:32Z,LED chart improvements
Github,Jay Varner,2023-06-06T16:10:50Z,Fix hydration error
Github,Jay Varner,2023-06-06T14:52:29Z,Center chapter section titles
Github,Jay Varner,2023-06-06T14:33:20Z,Layout fix
Github,Jay Varner,2023-06-02T21:20:20Z,Add missing Playfair image
Github,Jay Varner,2023-06-02T21:16:42Z,Fix Playfair images
Github,Jay Varner,2023-06-02T20:45:52Z,Small fixes for Safari
Github,Jay Varner,2023-06-02T17:35:52Z,Changes to Brooks scrollytell
Github,Jay Varner,2023-05-30T18:25:26Z,Changes to Brooks scrollytell
Github,Jay Varner,2023-05-19T16:38:47Z,Improved chapter nav
Github,Jay Varner,2023-05-19T16:38:16Z,Add a11y eslint plugin
Github,Jay Varner,2023-05-19T16:37:21Z,Clean up
Github,Jay Varner,2023-05-19T15:37:00Z,Don't use index as key
Github,Jay Varner,2023-05-19T13:29:54Z,Add label to toggle switch
Github,Jay Varner,2023-05-18T20:46:12Z,Add hover highlights to Clarkson Plan +  consent and modal improvements.
Github,Jay Varner,2023-05-17T20:50:14Z,Remove nausea inducing rotate
Github,Jay Varner,2023-05-17T19:25:03Z,Minor fix
Github,Jay Varner,2023-05-17T19:21:40Z,Changes to Brooks scrollytell
Github,Jay Varner,2023-05-16T19:20:38Z,Updates to Peabody Quiz
Github,Tanvi Sharma,2023-05-15T13:30:47Z,minor changes
Github,Jay Varner,2023-05-15T12:09:42Z,No margin when in column
Github,Tanvi Sharma,2023-05-14T15:58:39Z,minor changes
Github,Jay Varner,2023-05-12T18:45:14Z,Add types for figures
Github,Jay Varner,2023-05-12T18:43:41Z,First pass at consent for sensitive images
Github,Jay Varner,2023-05-05T12:23:11Z,Fix always scrolling to quiz
Github,Jay Varner,2023-05-04T20:50:20Z,Tweaks to Peabody Quiz based on feedback
Github,Jay Varner,2023-05-03T19:58:12Z,Reworked Peabody Quiz
Github,Tanvi Sharma,2023-05-01T19:59:15Z,Update playfair.tsxadding <q> tags
Github,Tanvi Sharma,2023-05-01T19:23:38Z,adding quotes
Github,Tanvi Sharma,2023-05-01T14:05:41Z,text edits
Github,Jay Varner,2023-04-26T21:38:35Z,Add missing image file
Github,Jay Varner,2023-04-26T20:17:34Z,Fix image source.
Github,Tanvi Sharma,2023-04-26T01:10:00Z,Update about.tsxtype
Github,Tanvi Sharma,2023-04-26T00:21:10Z,type adjustments
Github,Nicholas Yang,2023-04-25T23:36:24Z,Added linking to chapter sections
Github,Jay Varner,2023-04-10T18:00:32Z,Fix scrollytell bug
Github,Jay Varner,2023-04-10T16:01:14Z,Peabody LED Chart viz
Github,Tanvi Sharma,2023-04-10T14:49:20Z,fixing left padding on drop capi want the padding for first-paragraph to be 0rem 0.5rem .5rem 0rembut it didnt quite work
Github,Tanvi Sharma,2023-04-10T14:43:05Z,fixing left padding on drop cap-
Github,Tanvi Sharma,2023-04-10T14:36:29Z,mobile padding adjustments
Github,Nicholas Yang,2023-04-09T03:13:41Z,"Homepage Changes (#32)This is not the full set of changes, but it's a little bit ofrefactoring and style changes towards the new homepage design."
Github,Jay Varner,2023-04-03T14:50:41Z,Potential figure management
Github,Tanvi Sharma,2023-03-26T15:21:35Z,"Adding Intro, editing about.-"
Github,Jay Varner,2023-03-23T19:41:03Z,New Peabody Quiz
Github,Tanvi Sharma,2023-03-22T16:42:26Z,"Fixing DuBois Hover, should try to find a fix for changing caption automagically."
Github,Tanvi Sharma,2023-03-22T16:13:23Z,minor spacing fixes
Github,Tanvi Sharma,2023-03-22T15:58:57Z,"updating about pageTO DO - styling, links"
Github,Jay Varner,2023-03-21T14:18:01Z,Disable auto scrolling when timeline focus. Rethink after design updates
Github,Jay Varner,2023-03-21T13:22:37Z,Move actors to left
Github,Tanvi Sharma,2023-03-20T21:08:03Z,-
Github,Tanvi Sharma,2023-03-20T21:06:08Z,spacing edits
Github,Jay Varner,2023-03-16T15:50:36Z,Index fix
Github,Tanvi Sharma,2023-03-16T15:35:06Z,Top to Bottom
Github,Tanvi Sharma,2023-03-16T15:29:47Z,Merge branch 'homepage-alt-2'
Github,Tanvi Sharma,2023-03-16T15:28:52Z,Update fonts.css
Github,Tanvi Sharma,2023-03-14T23:54:40Z,fixing semantics
Github,Jay Varner,2023-03-14T12:52:54Z,Remove errant import
Github,Jay Varner,2023-03-14T12:18:07Z,Add responsive widths
Github,Jay Varner,2023-03-14T12:12:33Z,Import as type
Github,Jay Varner,2023-03-14T12:09:36Z,Pass sizes to button component
Github,Jay Varner,2023-03-14T01:11:40Z,Fix for Playfair charts
Github,Jay Varner,2023-03-13T13:15:07Z,Remove debug statement
Github,Jay Varner,2023-03-13T13:06:24Z,Buttons smaller on Peabody bar graph viz
Github,Jay Varner,2023-03-13T12:52:30Z,Cleanup hover text in Dubois visualization. Fixes #24
Github,Tanvi Sharma,2023-03-10T22:52:17Z,Permutation 2Probably need to add a gradient or something
Github,Tanvi Sharma,2023-03-10T21:09:30Z,moving things aroundtrial 1. this didnt necessarily worksome edits incoming.
Github,Jay Varner,2023-03-09T18:38:17Z,"New Brooks ""plan"" image"
Github,Jay Varner,2023-03-09T18:38:17Z,Rename chapter context source file
Github,Tanvi Sharma,2023-03-08T20:06:30Z,Merge branch 'main' of github.com:NicholasLYang/data-by-design
Github,Tanvi Sharma,2023-03-08T20:06:28Z,Update about.tsx
Github,Lauren Klein,2023-03-08T18:38:01Z,Tweaking tagline
Github,Lauren Klein,2023-03-08T18:36:55Z,Adding abstract on front page
Github,Jay Varner,2023-03-08T13:49:25Z,Remove references to IntroParagraph component
Github,Jay Varner,2023-03-08T13:08:47Z,Slow down Seraphique tour
Github,Jay Varner,2023-03-08T13:08:47Z,Hide some interactions on mobile
Github,Jay Varner,2023-03-08T13:07:43Z,Keyboard control for scrollytell
Github,Jay Varner,2023-03-08T13:07:43Z,Remove debug logs
Github,Jay Varner,2023-03-08T13:07:43Z,Replace IntroSentence component with CSS - better for screen readers
Github,Tanvi Sharma,2023-03-08T00:20:50Z,Update PeabodySandbox.tsxGraphic Desiggggn
Github,Tanvi Sharma,2023-03-07T23:58:20Z,design edits to Peabody componentbuttons need to be smaller but I couldn't figure out how without messing up
Github,Tanvi Sharma,2023-03-07T20:01:06Z,Editing About page
Github,Tanvi Sharma,2023-03-06T20:37:07Z,Merge branch 'main' of github.com:NicholasLYang/data-by-design
Github,Jay Varner,2023-03-06T18:42:50Z,Add hover text for the Marie Séraphique image
Github,Tanvi Sharma,2023-03-06T15:50:34Z,Merge branch 'main' of github.com:NicholasLYang/data-by-design
Github,Tanvi Sharma,2023-03-06T15:50:27Z,Dubois Hover fixes
Github,Jay Varner,2023-03-06T14:35:04Z,Rework of Peabody scrollytell and timeline/bar graph
Github,Jay Varner,2023-03-06T14:35:04Z,Show chapter card backgrounds on focus
Github,Lauren Klein,2023-03-03T21:59:59Z,Adding in contact info too...
Github,Lauren Klein,2023-03-03T21:39:46Z,Adding required funding details to footer
Github,Tanvi Sharma,2023-03-03T17:13:00Z,img edits
Github,Jay Varner,2023-03-01T13:35:01Z,Add keyboard navigation for homepage timeline
Github,Tanvi Sharma,2023-02-27T15:24:35Z,jpg -> pngsorry i cant do it in one go
Github,Tanvi Sharma,2023-02-27T15:18:18Z,dubois jpeg -> pngone more time!
Github,Tanvi Sharma,2023-02-27T15:10:02Z,dubois jpeg->png
Github,Tanvi Sharma,2023-02-27T15:04:29Z,fixing img file extensions
Github,Tanvi Sharma,2023-02-27T06:01:23Z,made pngs. might still need to update the file extensions in the code
Github,Nicholas Yang,2023-02-27T05:40:57Z,Fixing build error
Github,Tanvi Sharma,2023-02-23T21:16:09Z,smol type changes
Github,Lauren Klein,2023-02-23T18:23:45Z,Minor tweak to Peabody subtitle
Github,Jay Varner,2023-02-22T20:58:38Z,Add alt text to buttons for accessibility
Github,Jay Varner,2023-02-22T20:55:42Z,Accessibility and useability improvements to home page timeline
Github,Jay Varner,2023-02-22T20:53:57Z,Refactor scrollytell components to use wrapper
Github,Jay Varner,2023-02-21T13:05:09Z,Add numbers to footnote list
Github,Jay Varner,2023-02-20T20:32:52Z,More Brooks scrollytell refinements
Github,Jay Varner,2023-02-20T16:39:31Z,Safari fixes
Github,Jay Varner,2023-02-20T15:16:00Z,Slightly refined Brooks scrollytell
Github,Jay Varner,2023-02-18T17:31:01Z,Merge pull request #31 from EmoryDHLab/front-page-textUpdating chapter cards
Github,Lauren Klein,2023-02-17T22:19:50Z,Updating chapter cards
Github,Jay Varner,2023-02-17T22:03:16Z,Merge pull request #30 from EmoryDHLab/brooksInitial setup for Brooks
Github,Jay Varner,2023-02-17T22:02:40Z,Initial setup for Brooks
Github,Jay Varner,2023-02-17T13:58:49Z,Peabody layout fixes
Github,Jay Varner,2023-02-16T17:13:56Z,A step toward peabody mobile
Github,Jay Varner,2023-02-16T14:24:22Z,Small spacing adjustments and removal of unnecessary tags
Github,Jay Varner,2023-02-16T13:50:35Z,Fix chapter nav
Github,Jay Varner,2023-02-15T15:18:53Z,Spacing fix for Playfair
Github,Jay Varner,2023-02-14T18:48:56Z,Merge pull request #29 from EmoryDHLab/playfar-mobilePlayfair mobile
Github,Jay Varner,2023-02-14T18:46:52Z,Remove extra margins
Github,Jay Varner,2023-02-14T18:46:52Z,Mobile adjustments
Github,Jay Varner,2023-02-14T18:46:52Z,First steps toward mobile Scrollytell
Github,Jay Varner,2023-02-14T16:21:46Z,Remove scrollprogress
Github,Jay Varner,2023-02-14T14:58:53Z,Merge pull request #28 from EmoryDHLab/new-peabody-scrollytellNew peabody scrollytell
Github,Jay Varner,2023-02-14T14:48:36Z,Updated Peabody Scrollytell
Github,Jay Varner,2023-02-14T14:48:19Z,Fix Peabody hover text and add keyboard support
Github,Jay Varner,2023-02-13T15:34:27Z,More scrollytell work
Github,Jay Varner,2023-02-13T15:34:27Z,First rework of Peabody Scrollytell
Github,Jay Varner,2023-02-13T15:34:00Z,Timeline fix
Github,Tanvi Sharma,2023-02-04T01:18:14Z,Adding TwoColumn to Dubois
Github,Tanvi Sharma,2023-02-04T00:17:50Z,Hoverrrr> Add underlines> Check w Nick if Hover things should be different components
Github,Tanvi Sharma,2023-02-03T18:11:26Z,Adding some captions component where needed.Confused b/w the hierarchy of Figure / Image Modal / Image Caption.Can @NicholasLYang make a clean example for the first playfair chart that I can apply everywhere?
Github,Tanvi Sharma,2023-02-03T17:11:37Z,"dubois hoversStarting it out, components are made."
Github,Jay Varner,2023-01-27T16:43:01Z,Adjust hover highlights
Github,Jay Varner,2023-01-27T16:42:38Z,Add arrow to scrollytell
Github,Jay Varner,2023-01-26T19:28:43Z,Add hover interactions to Peabody quiz
Github,Jay Varner,2023-01-26T14:59:09Z,Merge branch 'peabody-quiz'
Github,Jay Varner,2023-01-26T14:58:33Z,Peabody quiz improvements
Github,Tanvi Sharma,2023-01-26T14:44:58Z,Update Quotation.tsxsemantic tag
Github,Tanvi Sharma,2023-01-26T14:44:17Z,Update Playfairrearranging columnsadding quotations
Github,Tanvi Sharma,2023-01-26T14:06:39Z,Update peabody.tsxtweaks on column layout consistency
Github,Jay Varner,2023-01-25T21:34:44Z,Merge pull request #27 from EmoryDHLab/peabody-quizPeabody quiz
Github,Jay Varner,2023-01-25T21:33:17Z,Fix changing century
Github,Jay Varner,2023-01-25T21:20:24Z,Adding Peabody quiz
Github,Tanvi Sharma,2023-01-23T21:59:15Z,tweaks> Rename to Shannadithit> Image modal is now larger> IntroParagraph -> IntroSentence> Reorganize Chapter Nav
Github,Jay Varner,2023-01-23T14:12:39Z,Merge pull request #26 from EmoryDHLab/scrollamaSwitch to Scrollama for pinning and scrollytell
Github,Jay Varner,2023-01-23T14:09:51Z,Switch to Scrollama for pinning and scrollytell
Github,Tanvi Sharma,2023-01-20T19:00:05Z,new Quotation componentthis uses reactnode jsx thingy
Github,Tanvi Sharma,2023-01-20T18:50:46Z,Update ChapterTitle.tsxfor mobile
Github,Tanvi Sharma,2023-01-20T18:47:39Z,fonts resetwoe
Github,Tanvi Sharma,2023-01-19T19:48:16Z,tweak central ><
Github,Tanvi Sharma,2023-01-19T19:32:35Z,Small Type Tweaks
Github,Jay Varner,2023-01-18T14:15:56Z,Layout fix for quilt images for Peabody
Github,Jay Varner,2023-01-18T12:26:29Z,Recalculate scroll triggers when images are lazy loaded
Github,Jay Varner,2023-01-17T18:00:13Z,Small fixes to scroll triggers
Github,Jay Varner,2023-01-17T13:50:00Z,Merge pull request #22 from EmoryDHLab/peabody-scrolltellPeabody scrollytell
Github,Jay Varner,2023-01-17T13:49:14Z,Reorganize/rename tutorial files
Github,Jay Varner,2023-01-17T13:42:23Z,Fix key overlapping chart
Github,Nicholas Yang,2023-01-17T13:42:23Z,Mobile fixes
Github,Tanvi Sharma,2023-01-17T13:42:23Z,remove dupe
Github,Tanvi Sharma,2023-01-16T14:49:17Z,Merge branch 'main' of github.com:NicholasLYang/data-by-design
Github,Nicholas Yang,2023-01-13T20:32:19Z,Mobile fixes
Github,Jay Varner,2023-01-13T18:26:31Z,Account for fixed nav on scrolling pins
Github,Jay Varner,2023-01-13T18:09:31Z,Peabody scrollytell
Github,Jay Varner,2023-01-13T18:03:52Z,Allow color overrides for footnote button and text
Github,Jay Varner,2023-01-13T18:03:52Z,Add ScrollytellContext
Github,Nicholas Yang,2023-01-13T16:26:08Z,Fixed shuffle
Github,Nicholas Yang,2023-01-13T15:55:03Z,Various fixes (#21)
Github,Tanvi Sharma,2023-01-13T15:25:05Z,remove dupe
Github,Nicholas Yang,2023-01-12T21:05:10Z,Added ImageModal
Github,Tanvi Sharma,2023-01-12T21:03:11Z,fonts
Github,Nicholas Yang,2023-01-12T20:21:52Z,Tweaked timeline dragging
Github,Tanvi Sharma,2023-01-12T19:34:39Z,"adding drop cap, messing around with pull quote format"
Github,Nicholas Yang,2023-01-12T17:44:33Z,Mobile home page (#20)
Github,Nicholas Yang,2023-01-11T21:08:49Z,Added footnotes at bottom
Github,Nicholas Yang,2023-01-11T18:21:08Z,First run at making the Peabody sandbox
Github,Tanvi Sharma,2023-01-11T17:53:59Z,tanvi font organise session
Github,Tanvi Sharma,2023-01-11T17:22:48Z,friendship over with font-williamfont-dubois is my best friend now
Github,Nicholas Yang,2023-01-11T16:59:05Z,Fixed dubois
Github,Nicholas Yang,2023-01-10T21:39:59Z,More fixes and tweaks
Github,Nicholas Yang,2023-01-10T20:46:01Z,Added timeline (#18)
Github,Jay Varner,2023-01-10T16:46:22Z,Remove redundant keys.
Github,Nicholas Yang,2023-01-10T16:02:44Z,Peabody Charts and Bug Fixes (#17)
Github,Jay Varner,2023-01-10T15:04:50Z,Add footnote state
Github,Jay Varner,2023-01-10T15:01:03Z,Merge pull request #14 from EmoryDHLab/footnote-contextFootnote context
Github,Jay Varner,2023-01-09T22:44:17Z,Remove redundant import
Github,Jay Varner,2023-01-09T22:17:37Z,Merge branch 'main' into footnote-context
Github,Jay Varner,2023-01-09T22:01:40Z,Fix footnote numbers
Github,Jay Varner,2023-01-09T21:55:23Z,Restore InlineFootnote
Github,Jay Varner,2023-01-09T21:53:38Z,Use InlineFootnote
Github,Jay Varner,2023-01-09T21:53:38Z,Use context to track when a footnote is opened/closed
Github,Jay Varner,2023-01-09T21:52:23Z,Small changes in response to feedback.
Github,Tanvi Sharma,2023-01-09T21:51:15Z,"Friendship Over with FootnotesSome are still missing in the Vue site, so they don't exist here either."
Github,Tanvi Sharma,2023-01-09T21:48:36Z,Adding more FootnotesThis will all change haha!
Github,Tanvi Sharma,2023-01-09T21:21:36Z,adding footnote component to playfairspacing tweaks needed
Github,Tanvi Sharma,2023-01-09T20:24:46Z,"Friendship Over with FootnotesSome are still missing in the Vue site, so they don't exist here either."
Github,Tanvi Sharma,2023-01-09T18:37:28Z,Adding more FootnotesThis will all change haha!
Github,Jay Varner,2023-01-09T17:20:52Z,Requested changes
Github,Jay Varner,2023-01-09T15:40:10Z,Merge branch 'main' into footnote-context
Github,Jay Varner,2023-01-09T15:37:54Z,Use context to track when a footnote is opened/closed
Github,Tanvi Sharma,2023-01-09T15:34:57Z,ImageCaption component added!Not implemented everywhere yet ;)
Github,Jay Varner,2023-01-06T13:55:57Z,Small changes in response to feedback.
Github,Jay Varner,2023-01-03T14:28:38Z,Add footer to Playfair
Github,Nicholas Yang,2022-12-27T23:14:29Z,More peabody changes
Github,Jay Varner,2022-12-27T23:10:17Z,First pass at scrollytell (#9)
Github,Nicholas Yang,2022-12-27T20:00:27Z,Fixing misc bugs
Github,Nicholas Yang,2022-12-27T19:48:50Z,More peabody changes (#10)
Github,Tanvi Sharma,2022-12-04T03:17:20Z,rename app.css
Github,Tanvi Sharma,2022-12-04T02:44:01Z,Fix Remove styles/app.css from repo #8
Github,Tanvi Sharma,2022-12-04T01:49:06Z,apply column-grid-wrapper -> children
Github,Jay Varner,2022-12-04T01:33:24Z,Playfair (#5)
Github,Tanvi Sharma,2022-11-25T21:52:38Z,Changed fonts
Github,Tanvi Sharma,2022-11-25T20:42:21Z,Update app.css
Github,Tanvi Sharma,2022-11-25T20:39:36Z,Dubois Yassification (#4)
Github,Nicholas Yang,2022-11-25T20:23:13Z,Peabody Changes (#3)
Github,Nicholas Yang,2022-11-12T23:34:57Z,Dubois fixes (#2)
Github,Nicholas Yang,2022-11-12T23:21:43Z,Type check errors
Github,Nicholas Yang,2022-11-12T21:40:13Z,Tweaking peabody
Github,Nicholas Yang,2022-11-12T21:21:47Z,Finished rough layout for peabody
Github,Nicholas Yang,2022-11-09T06:04:53Z,More peabody
Github,Nicholas Yang,2022-11-08T02:04:50Z,More tweaks!
Github,Nicholas Yang,2022-11-08T01:47:40Z,Adding layout components to make everything a little more semantic
Github,Tanvi Sharma,2022-11-07T22:10:53Z,tanvi learns how to 2 column it up
Github,Nicholas Yang,2022-11-07T04:21:55Z,More peabody layout
Github,Nicholas Yang,2022-11-02T02:41:33Z,More peabody styles
Github,Nicholas Yang,2022-11-02T02:27:55Z,More changes
Github,Nicholas Yang,2022-10-26T05:03:09Z,More peabody
Github,Nicholas Yang,2022-10-25T04:22:12Z,Peabody changes
Github,Tanvi Sharma,2022-10-23T19:17:52Z,"adding footnotes. deleted 1 (#1)* adding footnotes. deleted 1* Fixed styling* Switched <span className=""italic""> to <cite>* Delete spacesCo-authored-by: Nicholas Yang <nick@nicholasyang.com>"
Github,Tanvi Sharma,2022-10-23T18:00:45Z,tanvi's first rodeo
Github,Nicholas Yang,2022-10-22T03:38:37Z,Starting to port peabody
Github,Nicholas Yang,2022-10-22T00:35:03Z,More footnotes
Github,Nicholas Yang,2022-10-21T22:23:16Z,Added PieChart for StudentChartTwo
Github,Nicholas Yang,2022-10-21T01:23:11Z,Add p5
Github,Nicholas Yang,2022-10-21T01:21:28Z,Added pie chart for first chart
Github,Nicholas Yang,2022-10-16T23:04:21Z,Ported USAMap and more footnotes
Github,Nicholas Yang,2022-10-16T21:49:07Z,Footnote theming and adding
Github,Nicholas Yang,2022-10-16T04:10:15Z,"Starting dubois student chart, also added footer and fixed more images"
Github,Nicholas Yang,2022-10-16T02:24:47Z,More tweaks to DocumentViewer and dubois
Github,Nicholas Yang,2022-10-16T02:08:04Z,Working on document view for dubois
Github,Nicholas Yang,2022-10-15T18:56:06Z,Some fixes and deletions
Github,Nicholas Yang,2022-10-15T06:07:15Z,- Replaced <a> with <Link> in navbar- Added about page
Github,Nicholas Yang,2022-10-15T06:00:51Z,- Deployed to Vercel- Added all chapter pages- Starting to break up html into components
